id,colser_id,container_type,container_number,folder_number,folder_title,folder_title_japanese,production_date,sequence_no,item_id,subjecttype_id,language,no_of_duplicates,notes_on_original_container,item_descriptions,item_date,notes,physical_descriptions,dimensions,av_specifications,separated_material
203,26,Manuscript Box,112,528,May 1976,"",1976/05/15-1976/05/29,8043,19760515BNA,22,English,"","","Barbara C. Adachi, """"Varied Fare Offered By Osaka Puppet Troupe"""" in Mainichi Daily News",22 May 1976,"See also Series 8.2.3, Newspaper Reviews on Bunraku Performances (Box 126, Folder 781) for other Adachi's reviews.",Photocopy,"","",""
204,24,Manuscript Box,87,228,May 1976,"",1976/05/15-1976/05/29,7152,19760515FE,5,English,"","","","","","","","",""
205,26,Manuscript Box,112,528,May 1976,"",1976/05/15-1976/05/29,8044,19760515NA1,14,English,"","",Osaka Bunraku at National Theatre [n.p.],[n.d.],"",Photocopy,"","",""
206,26,Manuscript Box,112,528,May 1976,"",1976/05/15-1976/05/29,8045,19760515NA2,14,English,"","","Nagata Kōkichi, """"Nat'l Theatre Offering Four Masterpieces Now"""" [n.p.]",[n.d.],"",Photocopy,"","",""
208,24,Manuscript Box,87,228,May 1976,"",1976/05/15-1976/05/29,7153,19760515NPC,26,English,1,"","","","","","","",""
209,24,Manuscript Box,87,228,May 1976,"",1976/05/15-1976/05/29,7154,19760515PE,2,English,1,"","","","","","","",""
210,24,Manuscript Box,87,228,May 1976,"",1976/05/15-1976/05/29,7155,19760515PJ,1,Japanese,"","","","","","","","",""
211,24,Manuscript Box,87,228,May 1976,"",1976/05/15-1976/05/29,7156,19760515Y,6,Japanese,"","","","","","","","",""
212,26,Manuscript Box,112,529,July 1976,"",1976/07/09-1976/07/25,8046,19760709NA,14,English,"","","Hironaga Shūzaburō, """"Bunraku Puppet Show in a Kansai Theater"""" [n.p.]",[n.d.],"",Photocopy,"","",""
213,24,Manuscript Box,87,229,July 1976,"",1976/07/09-1976/07/25,7157,19760709PEJ,3,English/Japanese,"","","","","","","","",""
214,24,Manuscript Box,87,229,July 1976,"",1976/07/09-1976/07/25,7158,19760709Y,6,Japanese,"","","","","","","","",""
215,24,Manuscript Box,88,230,"September 1976, Kōkōsei no tameno Bunraku Kyōshitsu","",1976/09/26-1976/10/04,7159,19760926KJS,7,Japanese,"","","","","","","","",""
216,24,Manuscript Box,88,231,November 1976,"",1976/11/12-1976/11/26,7160,19761112PEJ,3,English/Japanese,"","","","","","","","",""
217,24,Manuscript Box,88,231,November 1976,"",1976/11/12-1976/11/26,7161,19761112Y,6,Japanese,"","","","","","","","",""
218,26,Manuscript Box,112,530,December 1976,"",1976/11/12-1976/11/26,8047,19761204BN,13,English,"","","""""The League of the 47 Ronin"""" (Kanadehon Chūshingura)","","",6 pages,"","",""
219,26,Manuscript Box,112,530,December 1976,"",1976/12/04-1976/12/18,8048,19761204BNA,22,English,"","","Barbara C. Adachi, """"Unusual Puppet Performance at National Theatre"""" in Mainichi Daily News",17 Dec. 1976,"See also Series 8.2.3, Newspaper Reviews on Bunraku Performances (Box 126, Folder 781) for other Adachi's reviews.",Photocopy,"","",""
220,24,Manuscript Box,88,232,December 1976,"",1976/12/04-1976/12/18,7162,19761204FJ1,4,Japanese,"","","","","","","","",""
221,24,Manuscript Box,88,232,December 1976,"",1976/12/04-1976/12/18,7163,19761204FJ2,4,Japanese,"","","","","","","","",""
222,24,Manuscript Box,88,232,December 1976,"",1976/12/04-1976/12/18,7164,19761204KN,9,Japanese,"","","","","","","","",""
223,26,Manuscript Box,112,530,December 1976,"",1976/12/04-1976/12/18,8049,19761204NA,14,English,"","","""""Bunraku at National Theatre Giving 'Chushingura' in Full"""" (by Y.Y.) [n.p.]",[n.d.],"",Photocopy,"","",""
224,24,Manuscript Box,88,232,December 1976,"",1976/12/04-1976/12/18,7165,19761204PE,2,English,2,"","","","","","","",""
225,24,Manuscript Box,88,232,December 1976,"",1976/12/04-1976/12/18,7166,19761204PJ,1,Japanese,1,"","","","","","","",""
226,24,Manuscript Box,88,232,December 1976,"",1976/12/04-1976/12/18,7167,19761204Y,6,Japanese,"","","","","","","","",""
228,24,Manuscript Box,88,233,January 1977,"",1977/01/02-1977/01/23,7168,19770102PEJ,3,English/Japanese,"","","","","","","","",""
229,24,Manuscript Box,88,233,January 1977,"",1977/01/02-1977/01/23,7169,19770102Y,6,Japanese,"","","","","","","","",""
230,26,Manuscript Box,112,531,February 1977,"",1977/02/05-1977/02/19,8050,19770205BN1,13,English,"","","""""The Vendetta in Iga"""" (Iga-goe dōchū sugoroku).","","",4 pages,"","",""
231,26,Manuscript Box,112,531,February 1977,"",1977/02/05-1977/02/19,8051,19770205BN2,13,English,"","","""""A Tragic Love Triangle"""" (Hadesugata onna maiginu)","","",1 page,"","",""
232,26,Manuscript Box,112,531,February 1977,"",1977/02/05-1977/02/19,8052,19770205BN3,13,English,"","","""""The Vendetta by a Samurai in Rags"""" (Katakiuchi tsuzure no nishiki)","","",1 page,"","",""
233,26,Manuscript Box,112,531,February 1977,"",1977/02/05-1977/02/19,8053,19770205BN4,13,English,"","","""""The Ridge Pole of the Sanjusangendo Temple"""" (Sanjūsangendō munagi no yurai)","","",1 page,"","",""
234,26,Manuscript Box,112,531,February 1977,"",1977/02/05-1977/02/19,8054,19770205BN5,13,English,"","","""""Kokaji the Swordsmith"""" (Kokaji).","","",1 page,"","",""
235,26,Manuscript Box,112,531,February 1977,"",1977/02/05-1977/02/19,8055,19770205BNA,22,English,"","","Barbara C. Adachi, """"Vendetta and Dances in Bunraku"""" in Mainichi Daily News",11 Feb. 1977,"See also Series 8.2.3, Newspaper Reviews on Bunraku Performances (Box 126, Folder 781) for other Adachi's reviews.",Photocopy,"","",""
236,26,Manuscript Box,112,531,February 1977,"",1977/02/05-1977/02/19,8056,19770205BT,15,English,"","","""""Osono's lament from Sakaya"""" (Hadesugata onna maiginu)","","",1 page,"","",""
237,24,Manuscript Box,88,234,February 1977,"",1977/02/05-1977/02/19,7170,19770205FE,5,English,"","","","","","","","",Business card of Jack Wooten
238,24,Manuscript Box,88,234,February 1977,"",1977/02/05-1977/02/19,7171,19770205FJ,4,Japanese,"","","","","","","","",""
239,24,Manuscript Box,88,234,February 1977,"",1977/02/05-1977/02/19,7172,19770205NPC,26,English,1,"","","","","","","",""
240,24,Manuscript Box,88,234,February 1977,"",1977/02/05-1977/02/19,7173,19770205PE,2,English,"","","","","","","","",""
241,24,Manuscript Box,88,234,February 1977,"",1977/02/05-1977/02/19,7174,19770205PJ,1,Japanese,"","","","","","","","",""
242,24,Manuscript Box,88,234,February 1977,"",1977/02/05-1977/02/19,7175,19770205Y,6,Japanese,"","","","","","","","",""
243,24,Manuscript Box,88,235,April 1977,"",1977/04/09-1977/04/24,7176,19770409FJ,4,Japanese,"","","","","","","","",""
244,26,Manuscript Box,112,532,April 1977,"",1977/04/09-1977/04/24,8057,19770409NA,14,English,"","","""""Bunraku Performance at Asahiza"""" in Mainichi Daily News",18 April 1977,"",Photocopy,"","",""
245,24,Manuscript Box,88,235,April 1977,"",1977/04/09-1977/04/24,7177,19770409PEJ,3,English/Japanese,"","","","","","","","",""
246,24,Manuscript Box,88,235,April 1977,"",1977/04/09-1977/04/24,7178,19770409Y,6,Japanese,"","","","","","","","",""
247,26,Manuscript Box,112,533,May 1977,"",1977/05/14-1977/05/28,8058,19770514BN,13,English,"","","""""The Teachings for Women"""" (Imoseyama onna teikin)","","",6 pages,"","",""
248,26,Manuscript Box,112,533,May 1977,"",1977/05/14-1977/05/28,8059,19770514BNA,22,English,"","","Barbara C. Adachi, """"Spectacle and Action in Puppet Play"""" in Mainichi Daily News",21 May 1977,"See also Series 8.2.3, Newspaper Reviews on Bunraku Performances (Box 126, Folder 781) for other Adachi's reviews.",Photocopy,"","",""
249,26,Manuscript Box,112,533,May 1977,"",1977/05/14-1977/05/28,8060,19770514BT,15,English,"","","""""Spectacle and Action in a Classical Puppet Play: Imoseyama""""","","",3 pages,"","",""
250,24,Manuscript Box,88,236,May 1977,"",1977/05/14-1977/05/28,7179,19770514FJ,4,English,1,"","","","","","","",""
251,26,Manuscript Box,112,533,May 1977,"",1977/05/14-1977/05/28,8061,19770514NA1,14,English,"","","""""Bunraku Troupe Offers Complete 'Imoseyama' Play at Natl Theatre"""" (by Y. Y.) in The Japan Times",21 May 1977,"",Photocopy,"","",""
252,26,Manuscript Box,112,533,May 1977,"",1977/05/14-1977/05/28,8062,19770514NA2,14,English,"","","Fukao Tokiko, """"'Imoseyama': Poignant Beauty"""" [in The Daily Yomiuri?]",19 May 1977,"",Photocopy,"","",""
253,26,Manuscript Box,112,533,May 1977,"",1977/05/14-1977/05/28,8063,19770514NA3,14,English,"","","Nagata Kōkichi, """"Lengthy Play, One of Top Works, Presented"""" in Asahi Evening News",24 May 1977,"",Photocopy,"","",""
254,24,Manuscript Box,88,236,May 1977,"",1977/05/14-1977/05/28,7180,19770514NPC,26,English,4,"","","","","","","",""
255,24,Manuscript Box,88,236,May 1977,"",1977/05/14-1977/05/28,7181,19770514PE,2,English,"","","","","","","","",""
256,24,Manuscript Box,88,236,May 1977,"",1977/05/14-1977/05/28,7182,19770514PJ,1,Japanese,"","","","","","","","",""
257,24,Manuscript Box,88,236,May 1977,"",1977/05/14-1977/05/28,7183,19770514Y,6,Japanese,"","","","","","","","",""
258,24,Manuscript Box,88,237,June 1977,"",1977/06/02-1977/06/05,7184,19770602FJ,4,Japanese,"","","","","","","","",A photocopied article.
259,24,Manuscript Box,88,237,June 1977,"",1977/06/02-1977/06/05,7185,19770602PEJ,3,English/Japanese,"","","","","","","","",""
260,26,Manuscript Box,112,534,July 1977,"",1977/07/09-1977/07/24,8065,19770709BN1,13,English,"","","""""The Battles of Genji and Heike"""" (Hiragana seisuiki)","","",5 pages,"","",""
261,26,Manuscript Box,112,534,July 1977,"",1977/07/09-1977/07/24,8066,19770709BN2,13,English,"","","""""The Love of Ohan and Choemon"""" (Katsuragawa renri no shigarami)","","",3 pages,"","",""
262,26,Manuscript Box,112,534,July 1977,"",1977/07/09-1977/07/24,8067,19770709BN3,13,English,"","","""""The Love of Ohan and Choemon"""" (Katsuragawa renri no shigarami)","","",3 pages,"","",""
263,26,Manuscript Box,112,534,July 1977,"",1977/07/09-1977/07/24,8069,19770709BN4b,13,English,"","","""""The Love of Ohan and Choemon"""" (Katsuragawa renri no shigarami)","","",2 pages (photocopy),"","",Original 2 page notes by Adachi.
264,24,Manuscript Box,88,238,July 1977,"",1977/07/09-1977/07/24,7186,19770709FJ,4,Japanese,1,"","","","","","","",""
265,26,Manuscript Box,112,534,July 1977,"",1977/07/09-1977/07/24,8070,19770709NA,14,English,"","","Hironaga Shūzaburō, """"Special Summer Bunraku at Osaka Asahiza"""" [n.p.]",[n.d.],"",Photocopy,"","",""
266,24,Manuscript Box,88,238,July 1977,"",1977/07/09-1977/07/24,7187,19770709PEJ,3,English/Japanese,"","","","","","","","",""
267,24,Manuscript Box,88,238,July 1977,"",1977/07/09-1977/07/24,7188,19770709Y,6,Japanese,1,"","","","","","","",""
268,24,Oversize MB,143,1123,"July 1977, Tour","",1977/07/29-1977/08/12,7189,19770729PJ,1,Japanese,"","","","","Originally compiled in Photo Album. See Series 2.1, photo album 15-02, 15-02A, 15-02B, 15-02C (digital files).","","","","July 1977 tour performance program (Japanese). Originally compiled in Photo Album (Series 2, 15-02)."
269,26,Manuscript Box,112,535,"August 1977, Hokkaidō Tour","",1977/08/05-1977/08/07,8071,19770805BN1,13,English,"","","""""The Love of Osome and Hisamatsu"""" (Shinpan utazaimon)","","",1 page,"","",""
270,26,Manuscript Box,112,535,"August 1977, Hokkaidō Tour","",1977/08/05-1977/08/07,8072,19770805BN2,13,English,"","","""""The Love of Osome and Hisamatsu"""" (Shinpan utazaimon)","","",2 pages,"","",""
271,26,Manuscript Box,112,535,"August 1977, Hokkaidō Tour","",1977/08/05-1977/08/07,8073,19770805BN3,13,English,"","","""""The Dance of Sambaso"""" (Ninin sanbasō)","","",4 pages,"","",""
272,26,Manuscript Box,112,535,"August 1977, Hokkaidō Tour","",1977/08/05-1977/08/07,8074,19770805BN4,13,English,"","","""""The Priest in Exile"""" (Heike nyōgo no shima)","","",1 page,"","",""
273,24,Manuscript Box,88,239,"August 1977, Hokkaidō Tour","",1977/08/05-1977/08/07,7190,19770805FJ1,4,Japanese,"","","","","","","","",""
274,24,Manuscript Box,88,239,"August 1977, Hokkaidō Tour","",1977/08/05-1977/08/07,7191,19770805FJ2,4,Japanese,"","","","","","","","",""
275,24,Manuscript Box,88,239,"August 1977, Hokkaidō Tour","",1977/08/05-1977/08/07,7192,19770805PJ,1,Japanese,"","","","","","","","",""
276,24,Manuscript Box,88,240,"August 1977, Sōsaku Bunraku Tour","",1977/08/18-1977/08/29,7193,19770818PJ,1,Japanese,"","","","","","","","",""
277,26,Manuscript Box,112,536,September 1977,"",1977/09/10-1977/09/24,8075,19770910BN1,13,English,"","","""""A Supplement to Chushingura"""" (Zōhō chūshingura)","","",5 pages,"","",""
278,26,Manuscript Box,112,536,September 1977,"",1977/09/10-1977/09/24,8076,19770910BN2,13,English,"","","""""The Dance of Sambaso"""" (Ninin sanbasō) and """"A Supplement to Chushingura"""" (Zōhō chūshingura)","","",3 pages,"","",""
279,26,Manuscript Box,112,536,September 1977,"",1977/09/10-1977/09/24,8077,19770910BN3,13,English,"","","""""The Two Butterflies"""" (Futatsu chōchō kuruwa nikki)","","",3 pages,"","",""
280,26,Manuscript Box,112,536,September 1977,"",1977/09/10-1977/09/24,8078,19770910BN4,13,English,"","",September 1977 performance schedule,"","",Stapled with newsclipping,"","",""
281,26,Manuscript Box,112,536,September 1977,"",1977/09/10-1977/09/24,8079,19770910BN5,13,English,"","","""""The Love Suicides at Amijima"""" (Shinjū ten no Amijima)","","",7 pages,"","",""
282,26,Manuscript Box,112,536,September 1977,"",1977/09/10-1977/09/24,8081,19770910BT1,15,English,"","","""""Bunraku: For the Love of a Courtesan [by] Barbara C. Adachi""""","","",5 pages,"","",""
283,26,Manuscript Box,112,536,September 1977,"",1977/09/10-1977/09/24,8082,19770910BT2,15,English,"","","""""Bunraku: And All for the Love of a Courtesan [by] Barbara C. Adachi""""","","",2 pages,"","",""
284,24,Manuscript Box,88,241,September 1977,"",1977/08/05-1977/08/07,7194,19770910FE,5,English,"","","","","","","","",""
285,24,Manuscript Box,88,241,September 1977,"",1977/08/05-1977/08/07,7195,19770910FJ,4,Japanese,2,"","","","","","","",""
286,26,Manuscript Box,112,536,September 1977,"",1977/09/10-1977/09/24,8083,19770910FJ,4,Japanese,"","",September 1977 performances,"","",Includes Adachi's notes and newsclipping stapled,"","",""
287,24,Manuscript Box,88,241,September 1977,"",1977/08/05-1977/08/07,7196,19770910KJS,7,Japanese,"","","","","","","","",""
288,24,Manuscript Box,88,241,September 1977,"",1977/08/05-1977/08/07,7197,19770910NPC,26,English,"","","","","","","","",""
289,24,Manuscript Box,88,241,September 1977,"",1977/08/05-1977/08/07,7198,19770910PE,2,English,1,"","","","","","","",""
290,24,Manuscript Box,88,241,September 1977,"",1977/08/05-1977/08/07,7199,19770910PJ,1,Japanese,1,"","","","","","","",""
291,24,Manuscript Box,88,241,September 1977,"",1977/08/05-1977/08/07,7200,19770910Y,6,Japanese,1,"","","","","","","",""
292,24,Manuscript Box,89,242,October 1977,"",1977/10/15-1977/10/30,7201,19771015PEJ,3,English/Japanese,"","","","","","","","",""
293,24,Manuscript Box,89,242,October 1977,"",1977/10/15-1977/10/30,7202,19771015Y,6,Japanese,"","","","","","","","",""
294,24,Manuscript Box,89,243,November 1977,"",1977/11/02-1977/11/05,7203,19771102FJ,4,Japanese,"","","","","","","","",""
295,26,Manuscript Box,112,537,December 1977,"",1977/12/11-1977/12/21,8084,19771211BN,13,English,"","",December 1977 performance titles,"","",1 page,"","",""
296,24,Manuscript Box,89,244,December 1977,"",1977/12/11-1977/12/21,7204,19771211FJ,4,Japanese,4,"","","","","","","",""
297,24,Manuscript Box,89,244,December 1977,"",1977/12/11-1977/12/21,7205,19771211KJS,7,Japanese,"","","","","","","","",""
298,24,Manuscript Box,89,244,December 1977,"",1977/12/11-1977/12/21,7206,19771211PE,2,English,1,"","","","","","","",""
299,24,Manuscript Box,89,244,December 1977,"",1977/12/11-1977/12/21,7207,19771211PJ,1,Japanese,1,"","","","","","","",""
300,24,Manuscript Box,89,244,December 1977,"",1977/12/11-1977/12/21,7208,19771211Y,6,Japanese,1,"","","","","","","",""
304,24,Manuscript Box,89,246,January 1978,"",1978/01/02-1978/01/23,7210,19780102FJ,4,Japanese,1,"","","","","","","",""
305,24,Manuscript Box,89,246,January 1978,"",1978/01/02-1978/01/23,7211,19780102PEJ,3,English/Japanese,"","","","","","","","",""
306,24,Manuscript Box,89,246,January 1978,"",1978/01/02-1978/01/23,7212,19780102Y,6,Japanese,"","","","","","","","",""
307,26,Manuscript Box,112,538,February 1978,"",1978/02/11-1978/02/25,8090,19780211BT,15,English,"","","""""Spectacle, Beauty and Artistry in This Month's Puppet Drama""""","","See also Series 8.4, Research Notes: """"Sugawara Denju""""",3 pages,"","",""
308,24,Manuscript Box,89,247,February 1978,"",1978/02/11-1978/02/25,7213,19780211FE,5,English,"","","","","","","","",""
309,24,Manuscript Box,89,247,February 1978,"",1978/02/11-1978/02/25,7214,19780211FJ,4,Japanese,"","","","","","","","",""
310,24,Manuscript Box,89,247,February 1978,"",1978/02/11-1978/02/25,7215,19780211KJS,7,Japanese,"","","","","","","","",""
311,24,Manuscript Box,89,247,February 1978,"",1978/02/11-1978/02/25,7216,19780211NPC,26,English,4,"","","","","","","",""
312,24,Manuscript Box,89,248,February 1978,"",1978/02/11-1978/02/25,7217,19780211PE,2,English,1,"","","","","","","",""
313,24,Manuscript Box,89,248,February 1978,"",1978/02/11-1978/02/25,7218,19780211PJ,1,Japanese,1,"","","","","","","",""
314,24,Manuscript Box,89,248,February 1978,"",1978/02/11-1978/02/25,7219,19780211Y,6,Japanese,1,"","","","","","","",""
316,24,Manuscript Box,89,249,April 1978,"",1978/04/09-1978/04/25,7220,19780409FJ,4,Japanese,1,"","","","","","","",""
317,24,Manuscript Box,89,249,April 1978,"",1978/04/09-1978/04/25,7221,19780409PEJ,3,English/Japanese,"","","","","","","","",""
318,24,Manuscript Box,89,249,April 1978,"",1978/04/09-1978/04/25,7222,19780409Y,6,Japanese,1,"","","","","","","",""
319,24,Manuscript Box,89,250,May 1978,"",1978/05/13-1978/05/27,7223,19780513FE,5,English,2,"","","","","","","",""
320,24,Manuscript Box,89,250,May 1978,"",1978/05/13-1978/05/27,7224,19780513FJ1,4,Japanese,1,"","","","","","","",""
321,24,Manuscript Box,89,250,May 1978,"",1978/05/13-1978/05/27,7225,19780513FJ2,4,Japanese,1,"","","","","","","",""
322,24,Manuscript Box,89,250,May 1978,"",1978/05/13-1978/05/27,7226,19780513PE,2,English,1,"","","","","","","",""
323,24,Manuscript Box,89,250,May 1978,"",1978/05/13-1978/05/27,7227,19780513PJ,1,Japanese,"","","","","","","","",""
324,24,Manuscript Box,89,250,May 1978,"",1978/05/13-1978/05/27,7228,19780513Y,6,Japanese,"","","","","","","","",""
325,24,Manuscript Box,89,251,"May 1978, Nidai Kizaemon sankaiki tsuizen """"Shinobukai""""","",1978/05/29,7229,19780529PJ,1,Japanese,"","","","","","","","",""
327,26,Manuscript Box,112,539,July 1978,"",1978/07/07-1978/07/23,8091,19780707BN1,13,English,"","",July 1978 performances,"","",1 page,"","",""
328,24,Manuscript Box,89,252,July 1978,"",1978/07/07-1978/07/23,7230,19780707FJ,4,Japanese,"","","","","","","","",""
329,24,Manuscript Box,89,252,July 1978,"",1978/07/07-1978/07/23,7231,19780707PEJ,3,English/Japanese,"","","","","","","","",""
330,24,Manuscript Box,89,252,July 1978,"",1978/07/07-1978/07/23,7232,19780707Y,6,Japanese,"","","","","","","","",""
337,26,Manuscript Box,112,540,August 1978,"",1978/08/19-1978/09/02,8094,19780819BN1,13,English,"","","""""The Twenty-Four Dutiful Sons"""" (Honchō nijūshikō)","","",5 pages,"","",""
